batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out,time_stamp
28.617,0.7688139,14.701,0.0175246,21.9116,-0.0129638,11432.243966817856
28.603,0.7670537,14.689,0.0172206,21.9591,-0.0129638,11433.206255435944
28.607,0.7661096,14.7746,0.0169891,21.9591,-0.0200426,11434.167350292206
28.6195,0.7629983,14.6473,0.0178132,21.8553,-0.0200426,11435.23081278801
28.6174,0.7672887,14.6884,0.0174663,21.8553,-0.0250244,11436.193938732147
28.6038,0.7612441,14.8287,0.0175348,21.7918,-0.0250244,11437.158737897873
28.606,0.7583018,14.9323,0.0173871,21.7918,-0.0096853,11438.254967927933
28.6141,0.759978,14.9522,0.0173664,21.7643,-0.0096853,11439.220489263535
28.6257,0.7585028,14.7061,0.0176644,21.7643,-0.0273402,11440.18591952324
28.6243,0.7582398,14.7583,0.0178906,21.7221,-0.0273402,11441.250727891922
28.6193,0.7596179,14.6742,0.0176542,21.7221,-0.0141733,11442.2158472538
