batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.8911,1.6825,13.6139,0.0173594,43.5876,0.0167704
25.8856,1.6837,13.6007,0.0171052,43.6322,0.0167704
25.8926,1.6816,13.503,0.01782,43.6322,0.0060975
25.8966,1.6818,13.4539,0.0172136,43.6025,0.0060975
25.8926,1.6812,13.3851,0.0172136,43.6025,0.0061662
25.8896,1.6847,13.5488,0.0171508,43.6657,0.0061662
25.8944,1.6848,13.4644,0.0173248,43.6657,0.0004750475
25.897,1.6789,13.4429,0.0167221,43.5271,0.0004750475
25.8835,1.6839,13.5639,0.0168258,43.5271,-0.0019252
25.8869,1.6818,13.5168,0.0168187,43.5857,-0.0019252
25.8938,1.6835,13.3765,0.0171123,43.5857,-0.0087009
25.9002,1.6846,13.5009,0.0177221,43.6815,-0.0087009
25.8992,1.686,13.5836,0.0169643,43.6815,-0.0044426
25.8882,1.6846,13.6011,0.0173767,43.6589,-0.0044426
25.8917,1.6865,13.3831,0.0169431,43.6589,-0.0174455
25.8909,1.6878,13.5392,0.0175109,43.7478,-0.0174455
25.8955,1.6848,13.5757,0.0169289,43.7478,0.0008688369
25.8908,1.6872,13.6888,0.0178805,43.732,0.0008688369
25.8937,1.683,13.5969,0.0176202,43.732,0.0219178
25.8938,1.6849,13.7468,0.017904,43.6788,0.0219178
25.8934,1.6876,13.6296,0.018213,43.6788,0.0280559
25.8887,1.6866,13.6476,0.0179475,43.7131,0.0280559
25.8888,1.6851,13.5618,0.0176508,43.7131,0.0235774
25.9012,1.6826,13.6844,0.0181238,43.6314,0.0235774
25.8983,1.686,13.7065,0.0175143,43.6314,0.0143108
25.895,1.6792,13.641,0.0171683,43.5326,0.0143108
25.8934,1.6846,13.5556,0.0174284,43.5326,0.0212021
25.8888,1.6904,13.5281,0.0171368,43.8087,0.0212021
25.8974,1.6887,13.5172,0.0175348,43.8087,-0.0007875788
25.894,1.6873,13.5881,0.0170982,43.7398,-0.0007875788
25.894,1.6872,13.6479,0.0172345,43.7398,-0.0067788
25.8934,1.6866,13.6552,0.017504,43.7193,-0.0067788
25.9048,1.6869,13.671,0.0171927,43.7193,-0.0139389
25.9049,1.6911,13.7235,0.0172554,43.8551,-0.0139389
25.8918,1.6897,13.625,0.017356,43.8551,-0.0066319
25.897,1.6882,13.5418,0.0173491,43.7673,-0.0066319
25.8948,1.6876,13.4678,0.0173629,43.7673,-0.0092165
25.8932,1.6843,13.5237,0.0166538,43.6599,-0.0092165
25.8895,1.6876,13.7734,0.0172832,43.6599,-0.0050614
25.8982,1.69,13.7071,0.0173871,43.817,-0.0050614
25.9042,1.6903,13.5662,0.0170314,43.817,-0.0105417
25.8978,1.6898,13.6934,0.0174422,43.8101,-0.0105417
25.9066,1.6886,13.6157,0.0169502,43.8101,-0.0130076
25.9017,1.688,13.6093,0.0173767,43.7688,-0.0130076
25.9041,1.686,13.7463,0.0172345,43.7688,-0.0007969547
25.8925,1.6832,13.474,0.0172032,43.6305,-0.0007969547
25.898,1.6878,13.5592,0.0175724,43.6305,-0.0028159
25.8916,1.6876,13.568,0.0171648,43.7431,-0.0028159
25.8985,1.6837,13.7021,0.0170807,43.7431,-0.0003844134
25.8945,1.6835,13.5117,0.0168187,43.6437,-0.0003844134
25.8883,1.6863,13.5697,0.0166177,43.6437,0.0055131
25.8952,1.6887,13.6076,0.0167794,43.7762,0.0055131
25.8932,1.6864,13.581,0.0170067,43.7762,-0.0151703
25.9011,1.6844,13.448,0.0169749,43.6749,-0.0151703
25.8975,1.6873,13.598,0.0168258,43.6749,-0.0048474
25.8955,1.6891,13.5979,0.0169573,43.7877,-0.0048474
25.8994,1.6828,13.4869,0.0170666,43.7877,-0.016561
25.9058,1.6862,13.4963,0.0171333,43.7317,-0.016561
25.9048,1.6871,13.4003,0.0178906,43.7317,-0.0107261
25.9079,1.6862,13.3208,0.0175143,43.7336,-0.0107261
25.8992,1.6869,13.5221,0.0173525,43.7336,-0.0193051
25.9001,1.6823,13.4129,0.0167185,43.6202,-0.0193051
25.8982,1.6816,13.5078,0.0171683,43.6202,-0.0038988
25.903,1.6846,13.4568,0.0173767,43.6827,-0.0038988
25.8963,1.6846,13.6051,0.0173629,43.6827,-0.009665
25.9019,1.6849,13.5066,0.0176508,43.6898,-0.009665
25.8972,1.6841,13.7703,0.0168792,43.6898,0.0112136
25.9004,1.6849,13.7046,0.0170736,43.687,0.0112136
25.8967,1.691,13.5623,0.0173664,43.687,-0.0134904
25.8959,1.6833,13.6337,0.0168223,43.636,-0.0134904
25.8977,1.6822,13.5078,0.0171438,43.636,-0.0228929
25.9034,1.6815,13.7492,0.0171508,43.6067,-0.0228929
25.9039,1.6866,13.5809,0.0166429,43.6067,-0.0004312931
25.8974,1.6786,13.4285,0.0168899,43.5186,-0.0004312931
25.8956,1.6826,13.6278,0.0168365,43.5186,-0.0014595
25.9024,1.6815,13.5436,0.0170631,43.602,-0.0014595
25.8933,1.6815,13.7148,0.0169041,43.602,-0.0059443
25.9005,1.6829,13.7,0.0170103,43.6364,-0.0059443
25.9016,1.6863,13.5569,0.0174456,43.6364,-0.0062944
25.9025,1.6831,13.635,0.0169112,43.645,-0.0062944
