batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
26.0803,1.6525,14.5972,0.0182558,43.1343,-0.0710009
26.0829,1.6536,14.4269,0.0188509,43.1343,-0.0705633
26.0799,1.6528,14.6636,0.0192883,43.1415,-0.0705633
26.0806,1.6531,14.7185,0.0196763,43.1415,-0.0847085
26.0953,1.6553,14.6267,0.0197099,43.2347,-0.0847085
26.0893,1.6537,14.4928,0.0199158,43.2347,-0.0936219
26.0818,1.6544,14.5232,0.0192509,43.1849,-0.0936219
26.092,1.652,14.4709,0.0192291,43.1849,-0.0885901
26.0934,1.6532,14.4253,0.019722,43.1713,-0.0885901
26.0964,1.6479,14.2457,0.0197007,43.1713,-0.087015
26.0961,1.6515,14.2627,0.0189683,43.1352,-0.087015
26.1028,1.6496,14.2749,0.0180142,43.1352,-0.0599497
26.0945,1.6485,14.33,0.018588,43.0513,-0.0599497
26.0993,1.6476,14.2733,0.0186525,43.0513,-0.0675489
26.0956,1.6522,14.3866,0.0189525,43.1546,-0.0675489
26.0987,1.6492,14.2096,0.0182393,43.1546,-0.0552837
26.0996,1.6496,14.1959,0.0179809,43.0916,-0.0552837
26.1012,1.6473,14.0671,0.0180708,43.0916,-0.06275
26.1032,1.6437,14.2576,0.018588,42.9424,-0.06275
26.1102,1.6464,14.2858,0.0185589,42.9424,-0.0578933
26.1038,1.645,14.1269,0.0180176,42.9786,-0.0578933
26.1075,1.6475,14.2731,0.018213,42.9786,-0.0340097
26.1089,1.6462,14.3902,0.0184096,43.0188,-0.0340097
26.1037,1.6485,14.3812,0.0195048,43.0188,-0.0845272
26.1093,1.6472,14.4821,0.0183476,43.0441,-0.0845272
26.1176,1.6482,14.554,0.0183998,43.0441,-0.0580777
26.1113,1.6483,14.4066,0.0183116,43.0762,-0.0580777
26.1145,1.6486,14.3334,0.0192509,43.0762,-0.0768108
26.1258,1.6513,14.2394,0.0176712,43.1775,-0.0768108
26.1188,1.6475,14.2195,0.0185719,43.1775,-0.0716572
26.1161,1.6503,14.3505,0.0190693,43.1348,-0.0716572
26.1137,1.6501,14.2646,0.0184031,43.1348,-0.0648987
26.1151,1.6528,14.2671,0.0180907,43.1991,-0.0648987
26.1213,1.6493,14.2934,0.0177424,43.1991,-0.053771
26.1228,1.6479,14.4768,0.0186171,43.0824,-0.053771
26.1284,1.6523,14.5584,0.0175861,43.0824,-0.0464765
26.1287,1.6485,14.5602,0.0178334,43.1083,-0.0464765
26.1208,1.6467,14.3454,0.0184064,43.1083,-0.0627047
26.1265,1.6498,14.5443,0.0185622,43.1399,-0.0627047
26.1235,1.6445,14.436,0.0184584,43.1399,-0.0617968
26.1342,1.6499,14.4755,0.0184779,43.1577,-0.0617968
26.134,1.6479,14.4303,0.0186589,43.1577,-0.0616062
26.1402,1.6477,14.4223,0.0178132,43.1063,-0.0616062
26.1306,1.6465,14.2452,0.0177694,43.1063,-0.0566057
26.1394,1.6438,14.3873,0.0184714,43.0042,-0.0566057
26.1202,1.648,14.2799,0.0186686,43.0042,-0.0598185
26.1357,1.6458,14.3066,0.018819,43.05,-0.0598185
26.1333,1.6468,14.4174,0.0182163,43.05,-0.0632501
26.1365,1.6461,14.4893,0.017627,43.059,-0.0632501
26.1375,1.6498,14.4468,0.0187199,43.059,-0.0679099
26.1376,1.6456,14.292,0.0185492,43.0498,-0.0679099
26.134,1.6452,14.2112,0.0183508,43.0498,-0.0606561
26.1349,1.6466,14.3661,0.0181205,43.0721,-0.0606561
26.1371,1.6429,14.3006,0.0175861,43.0721,-0.0461781
26.1449,1.6479,14.3562,0.0185298,43.1201,-0.0461781
26.1455,1.6476,14.2813,0.0191978,43.1201,-0.073648
26.1446,1.6477,14.2564,0.0181635,43.1155,-0.073648
26.1494,1.6445,14.3143,0.0184129,43.1155,-0.0626781
26.1428,1.6462,14.3063,0.0188063,43.0717,-0.0626781
26.1418,1.6473,14.1321,0.018377,43.0717,-0.06255
26.144,1.6456,14.3126,0.0180042,43.0596,-0.06255
26.1427,1.6472,14.5076,0.0178402,43.0596,-0.0445013
26.1433,1.6473,14.4571,0.0186171,43.1022,-0.0445013
26.1519,1.6484,14.2834,0.0180342,43.1022,-0.0572995
26.1552,1.6465,14.4698,0.0180907,43.1011,-0.0572995
26.1589,1.6451,14.2717,0.0180807,43.1011,-0.0516739
26.1525,1.645,14.3204,0.0182985,43.0584,-0.0516739
26.1499,1.6452,14.3817,0.0176848,43.0584,-0.0437919
26.149,1.6433,14.4861,0.0175895,43.0067,-0.0437919
26.158,1.6441,14.3186,0.0178771,43.0067,-0.0533678
26.1552,1.6434,14.376,0.0181404,43.0175,-0.0533678
26.1506,1.6406,14.3068,0.017627,43.0175,-0.0457702
26.1496,1.6397,14.3186,0.0177559,42.9124,-0.0457702
26.1605,1.6417,14.1953,0.0178435,42.9124,-0.0380319
